name,color,width,height,rabbet,pcs,ft,condition,img_url
60-312,white,  3/4 ,1  1/8 ,  3/16,71,144,new,https://drive.google.com/uc?export=view&id={1H1O5kh0w4pzJVFlOpFgDjQf9xmnSyJYm}
